instance_id,model_name,architecture,normalised_entropy,mean_accuracy,n_perturbations,n_unique_answers
mm_0054752,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0055204,BERT-base,encoder,0.6460148371100897,0.0,4,
mm_0055204,BioBERT,encoder,-0.0,0.0,4,
mm_0055204,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0055255,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0055255,BioBERT,encoder,-0.0,0.0,4,
mm_0055255,PubMedBERT,encoder,-0.0,0.0,4,
mm_0055392,BERT-base,encoder,-0.0,0.0,5,
mm_0055392,BioBERT,encoder,0.5303560860446522,0.0,5,
mm_0055392,PubMedBERT,encoder,-0.0,0.0,5,
mm_0055918,BERT-base,encoder,-0.0,0.0,6,
mm_0055918,BioBERT,encoder,-0.0,0.0,6,
mm_0055918,PubMedBERT,encoder,-0.0,0.0,6,
mm_0056003,BERT-base,encoder,-0.0,0.0,8,
mm_0056003,BioBERT,encoder,-0.0,0.0,8,
mm_0056003,PubMedBERT,encoder,0.17147549009906393,0.0,8,
mm_0056292,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0056292,BioBERT,encoder,-0.0,0.0,4,
mm_0056292,PubMedBERT,encoder,-0.0,0.0,4,
mm_0056538,BERT-base,encoder,-0.0,0.0,4,
mm_0056538,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0056538,PubMedBERT,encoder,-0.0,0.0,4,
mm_0056765,BERT-base,encoder,-0.0,0.0,3,
mm_0056765,BioBERT,encoder,0.4591479170272448,0.0,3,
mm_0056765,PubMedBERT,encoder,0.4591479170272448,0.0,3,
mm_0056831,BERT-base,encoder,0.5645750340535796,0.0,6,
mm_0056831,BioBERT,encoder,-0.0,0.0,6,
mm_0056831,PubMedBERT,encoder,-0.0,0.0,6,
mm_0056989,BERT-base,encoder,-0.0,1.0,2,
mm_0056989,BioBERT,encoder,-0.0,1.0,2,
mm_0056989,PubMedBERT,encoder,-0.0,1.0,2,
mm_0057315,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0057315,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0057315,PubMedBERT,encoder,-0.0,0.0,6,
mm_0057579,BERT-base,encoder,-0.0,0.0,4,
mm_0057579,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0057579,PubMedBERT,encoder,-0.0,0.0,4,
mm_0057675,BERT-base,encoder,0.3756149631508355,0.0,5,
mm_0057675,BioBERT,encoder,-0.0,0.0,5,
mm_0057675,PubMedBERT,encoder,-0.0,0.0,5,
mm_0057822,BERT-base,encoder,-0.0,0.0,5,
mm_0057822,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0057822,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0057864,BERT-base,encoder,-0.0,0.0,6,
mm_0057864,BioBERT,encoder,0.23154265837250496,0.0,6,
mm_0057864,PubMedBERT,encoder,-0.0,0.0,6,
mm_0057927,BERT-base,encoder,-0.0,0.0,2,
mm_0057927,BioBERT,encoder,-0.0,0.0,2,
mm_0057927,PubMedBERT,encoder,-0.0,0.0,2,
mm_0058271,BERT-base,encoder,-0.0,0.0,6,
mm_0058271,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0058271,PubMedBERT,encoder,-0.0,0.0,6,
mm_0058376,BERT-base,encoder,-0.0,0.0,6,
mm_0058376,BioBERT,encoder,-0.0,0.0,6,
mm_0058376,PubMedBERT,encoder,-0.0,0.0,6,
mm_0059412,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0059412,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0059412,PubMedBERT,encoder,-0.0,0.0,6,
mm_0060247,BERT-base,encoder,-0.0,0.0,5,
mm_0060247,BioBERT,encoder,-0.0,0.0,5,
mm_0060247,PubMedBERT,encoder,-0.0,0.0,5,
mm_0061241,BERT-base,encoder,-0.0,0.0,4,
mm_0061241,BioBERT,encoder,-0.0,0.0,4,
mm_0061241,PubMedBERT,encoder,-0.0,0.0,4,
mm_0061265,BERT-base,encoder,-0.0,0.0,2,
mm_0061265,BioBERT,encoder,-0.0,0.0,2,
mm_0061265,PubMedBERT,encoder,-0.0,0.0,2,
mm_0061747,BERT-base,encoder,-0.0,0.0,7,
mm_0061747,BioBERT,encoder,-0.0,0.0,7,
mm_0061747,PubMedBERT,encoder,0.287706856188877,0.0,7,
mm_0061750,BERT-base,encoder,-0.0,0.0,6,
mm_0061750,BioBERT,encoder,-0.0,0.0,6,
mm_0061750,PubMedBERT,encoder,-0.0,0.0,6,
mm_0062167,BERT-base,encoder,-0.0,0.0,6,
mm_0062167,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0062167,PubMedBERT,encoder,-0.0,0.0,6,
mm_0062391,BERT-base,encoder,-0.0,0.0,6,
mm_0062391,BioBERT,encoder,-0.0,0.0,6,
mm_0062391,PubMedBERT,encoder,-0.0,0.0,6,
mm_0062397,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0062397,BioBERT,encoder,-0.0,0.0,4,
mm_0062397,PubMedBERT,encoder,-0.0,0.0,4,
mm_0062407,BERT-base,encoder,0.2559297535714574,0.0,8,
mm_0062407,BioBERT,encoder,-0.0,0.0,8,
mm_0062407,PubMedBERT,encoder,-0.0,0.0,8,
mm_0062793,BERT-base,encoder,-0.0,0.0,5,
mm_0062793,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0062793,PubMedBERT,encoder,0.27927991012866066,0.0,5,
mm_0063726,BERT-base,encoder,-0.0,0.0,8,
mm_0063726,BioBERT,encoder,0.30109040513283397,0.0,8,
mm_0063726,PubMedBERT,encoder,-0.0,0.0,8,
mm_0063933,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0063933,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0063933,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0064130,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0064130,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0064130,PubMedBERT,encoder,-0.0,0.0,4,
mm_0064287,BERT-base,encoder,0.6460148371100897,0.0,4,
mm_0064287,BioBERT,encoder,-0.0,0.0,4,
mm_0064287,PubMedBERT,encoder,-0.0,0.0,4,
mm_0064516,BERT-base,encoder,-0.0,0.0,6,
mm_0064516,BioBERT,encoder,-0.0,0.0,6,
mm_0064516,PubMedBERT,encoder,-0.0,0.0,6,
mm_0064558,BERT-base,encoder,-0.0,0.0,4,
mm_0064558,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0064558,PubMedBERT,encoder,-0.0,0.0,4,
mm_0064655,BERT-base,encoder,-0.0,0.0,4,
mm_0064655,BioBERT,encoder,-0.0,0.0,4,
mm_0064655,PubMedBERT,encoder,-0.0,0.0,4,
mm_0064801,BERT-base,encoder,-0.0,0.0,4,
mm_0064801,BioBERT,encoder,-0.0,0.0,4,
mm_0064801,PubMedBERT,encoder,-0.0,0.0,4,
mm_0065160,BERT-base,encoder,-0.0,1.0,7,
mm_0065160,BioBERT,encoder,0.287706856188877,0.7142857142857143,7,
mm_0065160,PubMedBERT,encoder,-0.0,0.0,7,
mm_0065470,BERT-base,encoder,-0.0,0.0,6,
mm_0065470,BioBERT,encoder,-0.0,0.0,6,
mm_0065470,PubMedBERT,encoder,-0.0,0.0,6,
mm_0065651,BERT-base,encoder,-0.0,0.0,4,
mm_0065651,BioBERT,encoder,-0.0,0.0,4,
mm_0065651,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0065820,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0065820,BioBERT,encoder,0.3562071871080222,0.0,6,
mm_0065820,PubMedBERT,encoder,-0.0,0.0,6,
mm_0067336,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0067336,BioBERT,encoder,0.4458393050175722,0.0,6,
mm_0067336,PubMedBERT,encoder,-0.0,0.0,6,
mm_0067846,BERT-base,encoder,-0.0,0.0,4,
mm_0067846,BioBERT,encoder,-0.0,0.0,4,
mm_0067846,PubMedBERT,encoder,-0.0,0.0,4,
mm_0067855,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0067855,BioBERT,encoder,-0.0,0.0,4,
mm_0067855,PubMedBERT,encoder,-0.0,0.0,4,
mm_0067918,BERT-base,encoder,-0.0,0.0,4,
mm_0067918,BioBERT,encoder,-0.0,0.0,4,
mm_0067918,PubMedBERT,encoder,-0.0,0.0,4,
mm_0068072,BERT-base,encoder,-0.0,0.0,6,
mm_0068072,BioBERT,encoder,-0.0,0.0,6,
mm_0068072,PubMedBERT,encoder,-0.0,0.0,6,
mm_0068158,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0068158,BioBERT,encoder,-0.0,0.0,4,
mm_0068158,PubMedBERT,encoder,-0.0,0.0,4,
mm_0068247,BERT-base,encoder,-0.0,0.0,7,
mm_0068247,BioBERT,encoder,0.287706856188877,0.0,7,
mm_0068247,PubMedBERT,encoder,0.1972242595274425,0.0,7,
mm_0068940,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0068940,BioBERT,encoder,-0.0,0.0,4,
mm_0068940,PubMedBERT,encoder,-0.0,0.0,4,
mm_0069162,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0069162,BioBERT,encoder,-0.0,1.0,4,
mm_0069162,PubMedBERT,encoder,-0.0,0.0,4,
mm_0069838,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0069838,BioBERT,encoder,0.43067655807339306,0.5,4,
mm_0069838,PubMedBERT,encoder,-0.0,0.0,4,
mm_0070124,BERT-base,encoder,-0.0,0.0,6,
mm_0070124,BioBERT,encoder,0.4458393050175722,0.0,6,
mm_0070124,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0071254,BERT-base,encoder,-0.0,0.0,6,
mm_0071254,BioBERT,encoder,-0.0,0.0,6,
mm_0071254,PubMedBERT,encoder,-0.0,0.0,6,
mm_0071441,BERT-base,encoder,-0.0,0.0,6,
mm_0071441,BioBERT,encoder,-0.0,0.0,6,
mm_0071441,PubMedBERT,encoder,-0.0,0.0,6,
mm_0071546,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0071546,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0071546,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0072049,BERT-base,encoder,-0.0,0.0,6,
mm_0072049,BioBERT,encoder,-0.0,0.0,6,
mm_0072049,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0073575,BERT-base,encoder,-0.0,0.0,2,
mm_0073575,BioBERT,encoder,-0.0,0.0,2,
mm_0073575,PubMedBERT,encoder,-0.0,0.0,2,
mm_0074294,BERT-base,encoder,-0.0,0.0,4,
mm_0074294,BioBERT,encoder,-0.0,0.0,4,
mm_0074294,PubMedBERT,encoder,-0.0,0.0,4,
mm_0074383,BERT-base,encoder,0.287706856188877,0.0,7,
mm_0074383,BioBERT,encoder,0.287706856188877,0.0,7,
mm_0074383,PubMedBERT,encoder,0.32840937867808384,0.0,7,
mm_0074570,BERT-base,encoder,-0.0,0.0,6,
mm_0074570,BioBERT,encoder,-0.0,0.0,6,
mm_0074570,PubMedBERT,encoder,0.4458393050175722,0.0,6,
mm_0075268,BERT-base,encoder,-0.0,0.0,2,
mm_0075268,BioBERT,encoder,0.6309297535714575,0.0,2,
mm_0075268,PubMedBERT,encoder,0.6309297535714575,0.5,2,
mm_0075358,BERT-base,encoder,-0.0,1.0,2,
mm_0075358,BioBERT,encoder,-0.0,1.0,2,
mm_0075358,PubMedBERT,encoder,0.6309297535714575,0.5,2,
mm_0075901,BERT-base,encoder,-0.0,0.0,4,
mm_0075901,BioBERT,encoder,-0.0,0.0,4,
mm_0075901,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0076241,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0076241,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0076241,PubMedBERT,encoder,-0.0,0.0,4,
mm_0076632,BERT-base,encoder,-0.0,0.0,4,
mm_0076632,BioBERT,encoder,-0.0,0.0,4,
mm_0076632,PubMedBERT,encoder,-0.0,0.0,4,
mm_0076906,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0076906,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0076906,PubMedBERT,encoder,-0.0,0.0,4,
mm_0076909,BERT-base,encoder,-0.0,0.0,4,
mm_0076909,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0076909,PubMedBERT,encoder,-0.0,0.0,4,
mm_0077174,BERT-base,encoder,-0.0,0.0,4,
mm_0077174,BioBERT,encoder,-0.0,0.0,4,
mm_0077174,PubMedBERT,encoder,-0.0,0.0,4,
mm_0077299,BERT-base,encoder,0.31546487678572877,0.0,8,
mm_0077299,BioBERT,encoder,0.30109040513283397,0.625,8,
mm_0077299,PubMedBERT,encoder,-0.0,0.0,8,
mm_0077820,BERT-base,encoder,-0.0,0.0,6,
mm_0077820,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0077820,PubMedBERT,encoder,-0.0,0.0,6,
mm_0078429,BERT-base,encoder,-0.0,0.0,6,
mm_0078429,BioBERT,encoder,0.23154265837250496,0.0,6,
mm_0078429,PubMedBERT,encoder,0.5197589750988045,0.0,6,
mm_0079961,BERT-base,encoder,-0.0,1.0,3,
mm_0079961,BioBERT,encoder,-0.0,1.0,3,
mm_0079961,PubMedBERT,encoder,-0.0,1.0,3,
mm_0080286,BERT-base,encoder,-0.0,0.0,6,
mm_0080286,BioBERT,encoder,-0.0,0.0,6,
mm_0080286,PubMedBERT,encoder,-0.0,0.0,6,
mm_0080484,BERT-base,encoder,0.6309297535714575,0.0,2,
mm_0080484,BioBERT,encoder,-0.0,0.0,2,
mm_0080484,PubMedBERT,encoder,-0.0,0.0,2,
mm_0080783,BERT-base,encoder,-0.0,0.0,2,
mm_0080783,BioBERT,encoder,-0.0,0.0,2,
mm_0080783,PubMedBERT,encoder,-0.0,0.0,2,
mm_0080797,BERT-base,encoder,-0.0,1.0,6,
mm_0080797,BioBERT,encoder,-0.0,1.0,6,
mm_0080797,PubMedBERT,encoder,-0.0,1.0,6,
mm_0080962,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0080962,BioBERT,encoder,-0.0,0.0,4,
mm_0080962,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0081397,BERT-base,encoder,-0.0,0.0,5,
mm_0081397,BioBERT,encoder,-0.0,0.0,5,
mm_0081397,PubMedBERT,encoder,-0.0,0.0,5,
mm_0081697,BERT-base,encoder,-0.0,0.0,6,
mm_0081697,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0081697,PubMedBERT,encoder,-0.0,0.0,6,
mm_0081867,BERT-base,encoder,-0.0,0.0,4,
mm_0081867,BioBERT,encoder,-0.0,0.0,4,
mm_0081867,PubMedBERT,encoder,-0.0,0.0,4,
mm_0081928,BERT-base,encoder,0.6309297535714575,0.0,2,
mm_0081928,BioBERT,encoder,-0.0,0.0,2,
mm_0081928,PubMedBERT,encoder,-0.0,0.0,2,
mm_0082339,BERT-base,encoder,-0.0,0.0,3,
mm_0082339,BioBERT,encoder,-0.0,0.0,3,
mm_0082339,PubMedBERT,encoder,-0.0,0.0,3,
mm_0082433,BERT-base,encoder,-0.0,0.0,5,
mm_0082433,BioBERT,encoder,-0.0,0.0,5,
mm_0082433,PubMedBERT,encoder,-0.0,0.0,5,
mm_0082670,BERT-base,encoder,0.4434297535714575,0.0,8,
mm_0082670,BioBERT,encoder,0.2559297535714574,0.0,8,
mm_0082670,PubMedBERT,encoder,0.17147549009906393,0.0,8,
mm_0082839,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0082839,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0082839,PubMedBERT,encoder,0.6460148371100897,0.0,4,
mm_0083256,BERT-base,encoder,-0.0,0.0,2,
mm_0083256,BioBERT,encoder,-0.0,0.0,2,
mm_0083256,PubMedBERT,encoder,-0.0,0.0,2,
mm_0083513,BERT-base,encoder,-0.0,0.0,6,
mm_0083513,BioBERT,encoder,-0.0,0.0,6,
mm_0083513,PubMedBERT,encoder,-0.0,0.0,6,
mm_0084175,BERT-base,encoder,-0.0,0.0,4,
mm_0084175,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0084175,PubMedBERT,encoder,-0.0,0.0,4,
mm_0085078,BERT-base,encoder,-0.0,0.0,4,
mm_0085078,BioBERT,encoder,0.6460148371100897,0.0,4,
mm_0085078,PubMedBERT,encoder,-0.0,0.0,4,
mm_0085233,BERT-base,encoder,-0.0,0.0,6,
mm_0085233,BioBERT,encoder,-0.0,0.0,6,
mm_0085233,PubMedBERT,encoder,0.23154265837250496,0.0,6,
mm_0085369,BERT-base,encoder,-0.0,0.0,6,
mm_0085369,BioBERT,encoder,-0.0,1.0,6,
mm_0085369,PubMedBERT,encoder,-0.0,0.0,6,
mm_0085517,BERT-base,encoder,-0.0,0.0,7,
mm_0085517,BioBERT,encoder,0.1972242595274425,0.0,7,
mm_0085517,PubMedBERT,encoder,-0.0,0.0,7,
mm_0086300,BERT-base,encoder,0.3271035759815648,0.0,6,
mm_0086300,BioBERT,encoder,-0.0,0.0,6,
mm_0086300,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0086642,BERT-base,encoder,-0.0,0.0,4,
mm_0086642,BioBERT,encoder,0.43067655807339306,0.0,4,
mm_0086642,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0086753,BERT-base,encoder,0.23154265837250496,0.0,6,
mm_0086753,BioBERT,encoder,-0.0,0.0,6,
mm_0086753,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0086802,BERT-base,encoder,-0.0,0.0,4,
mm_0086802,BioBERT,encoder,-0.0,0.0,4,
mm_0086802,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0087360,BERT-base,encoder,0.27927991012866066,0.0,5,
mm_0087360,BioBERT,encoder,-0.0,0.0,5,
mm_0087360,PubMedBERT,encoder,-0.0,0.0,5,
mm_0087688,BERT-base,encoder,-0.0,0.0,4,
mm_0087688,BioBERT,encoder,-0.0,0.0,4,
mm_0087688,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0087767,BERT-base,encoder,-0.0,0.0,4,
mm_0087767,BioBERT,encoder,-0.0,0.0,4,
mm_0087767,PubMedBERT,encoder,-0.0,0.0,4,
mm_0088026,BERT-base,encoder,-0.0,0.0,4,
mm_0088026,BioBERT,encoder,-0.0,0.0,4,
mm_0088026,PubMedBERT,encoder,-0.0,0.0,4,
mm_0088032,BERT-base,encoder,0.3756149631508355,0.0,5,
mm_0088032,BioBERT,encoder,0.5887621559162939,0.0,5,
mm_0088032,PubMedBERT,encoder,-0.0,0.0,5,
mm_0088551,BERT-base,encoder,-0.0,0.0,5,
mm_0088551,BioBERT,encoder,-0.0,0.0,5,
mm_0088551,PubMedBERT,encoder,-0.0,0.0,5,
mm_0088706,BERT-base,encoder,0.2559297535714574,0.0,8,
mm_0088706,BioBERT,encoder,-0.0,0.0,8,
mm_0088706,PubMedBERT,encoder,0.2559297535714574,0.0,8,
mm_0088915,BERT-base,encoder,-0.0,0.0,6,
mm_0088915,BioBERT,encoder,-0.0,0.0,6,
mm_0088915,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0089413,BERT-base,encoder,-0.0,0.0,4,
mm_0089413,BioBERT,encoder,-0.0,1.0,4,
mm_0089413,PubMedBERT,encoder,-0.0,1.0,4,
mm_0090103,BERT-base,encoder,0.683310763089587,0.0,6,
mm_0090103,BioBERT,encoder,0.5197589750988045,0.0,6,
mm_0090103,PubMedBERT,encoder,-0.0,0.0,6,
mm_0090104,BERT-base,encoder,0.683310763089587,0.0,6,
mm_0090104,BioBERT,encoder,0.4458393050175722,0.0,6,
mm_0090104,PubMedBERT,encoder,-0.0,0.0,6,
mm_0090144,BERT-base,encoder,-0.0,0.0,2,
mm_0090144,BioBERT,encoder,-0.0,0.0,2,
mm_0090144,PubMedBERT,encoder,-0.0,0.0,2,
mm_0090314,BERT-base,encoder,-0.0,0.0,2,
mm_0090314,BioBERT,encoder,-0.0,0.0,2,
mm_0090314,PubMedBERT,encoder,-0.0,0.0,2,
mm_0090447,BERT-base,encoder,0.3562071871080222,0.0,6,
mm_0090447,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0090447,PubMedBERT,encoder,0.5197589750988045,0.0,6,
mm_0090647,BERT-base,encoder,-0.0,0.0,6,
mm_0090647,BioBERT,encoder,-0.0,0.0,6,
mm_0090647,PubMedBERT,encoder,-0.0,0.0,6,
mm_0091036,BERT-base,encoder,0.23154265837250496,0.0,6,
mm_0091036,BioBERT,encoder,-0.0,0.0,6,
mm_0091036,PubMedBERT,encoder,-0.0,0.0,6,
mm_0092293,BERT-base,encoder,-0.0,0.0,3,
mm_0092293,BioBERT,encoder,-0.0,0.0,3,
mm_0092293,PubMedBERT,encoder,0.4591479170272448,0.0,3,
mm_0092345,BERT-base,encoder,0.5645750340535796,0.0,6,
mm_0092345,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0092345,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0092701,BERT-base,encoder,-0.0,0.0,5,
mm_0092701,BioBERT,encoder,0.27927991012866066,0.0,5,
mm_0092701,PubMedBERT,encoder,0.3756149631508355,0.0,5,
mm_0093095,BERT-base,encoder,-0.0,0.0,3,
mm_0093095,BioBERT,encoder,0.4591479170272448,0.0,3,
mm_0093095,PubMedBERT,encoder,0.4591479170272448,0.0,3,
mm_0093251,BERT-base,encoder,0.5645750340535796,0.0,6,
mm_0093251,BioBERT,encoder,-0.0,0.0,6,
mm_0093251,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0093333,BERT-base,encoder,0.5645750340535796,0.0,6,
mm_0093333,BioBERT,encoder,-0.0,0.0,6,
mm_0093333,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0093493,BERT-base,encoder,0.2559297535714574,0.0,8,
mm_0093493,BioBERT,encoder,-0.0,0.0,8,
mm_0093493,PubMedBERT,encoder,0.30109040513283397,0.0,8,
mm_0093512,BERT-base,encoder,-0.0,0.0,8,
mm_0093512,BioBERT,encoder,-0.0,0.0,8,
mm_0093512,PubMedBERT,encoder,-0.0,0.0,8,
mm_0093721,BERT-base,encoder,-0.0,0.0,3,
mm_0093721,BioBERT,encoder,0.4591479170272448,0.0,3,
mm_0093721,PubMedBERT,encoder,-0.0,0.0,3,
mm_0093924,BERT-base,encoder,0.43067655807339306,0.0,4,
mm_0093924,BioBERT,encoder,-0.0,0.0,4,
mm_0093924,PubMedBERT,encoder,-0.0,0.0,4,
mm_0094060,BERT-base,encoder,-0.0,0.0,6,
mm_0094060,BioBERT,encoder,-0.0,0.0,6,
mm_0094060,PubMedBERT,encoder,-0.0,0.0,6,
mm_0094434,BERT-base,encoder,0.3562071871080222,0.0,6,
mm_0094434,BioBERT,encoder,-0.0,0.0,6,
mm_0094434,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0094491,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0094491,BioBERT,encoder,-0.0,0.0,4,
mm_0094491,PubMedBERT,encoder,-0.0,0.0,4,
mm_0094778,BERT-base,encoder,-0.0,0.0,8,
mm_0094778,BioBERT,encoder,-0.0,0.0,8,
mm_0094778,PubMedBERT,encoder,0.2559297535714574,0.0,8,
mm_0095178,BERT-base,encoder,-0.0,0.0,4,
mm_0095178,BioBERT,encoder,-0.0,0.0,4,
mm_0095178,PubMedBERT,encoder,-0.0,0.0,4,
mm_0095310,BERT-base,encoder,-0.0,0.0,6,
mm_0095310,BioBERT,encoder,0.3271035759815648,0.6666666666666666,6,
mm_0095310,PubMedBERT,encoder,-0.0,0.0,6,
mm_0095368,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0095368,BioBERT,encoder,-0.0,0.0,4,
mm_0095368,PubMedBERT,encoder,0.43067655807339306,0.0,4,
mm_0095757,BERT-base,encoder,-0.0,0.0,6,
mm_0095757,BioBERT,encoder,0.23154265837250496,0.16666666666666666,6,
mm_0095757,PubMedBERT,encoder,0.3271035759815648,0.6666666666666666,6,
mm_0095883,BERT-base,encoder,0.680028411160754,0.0,8,
mm_0095883,BioBERT,encoder,0.40972418593640175,0.0,8,
mm_0095883,PubMedBERT,encoder,-0.0,0.0,8,
mm_0095979,BERT-base,encoder,-0.0,0.0,4,
mm_0095979,BioBERT,encoder,-0.0,0.0,4,
mm_0095979,PubMedBERT,encoder,-0.0,0.0,4,
mm_0097032,BERT-base,encoder,-0.0,0.0,4,
mm_0097032,BioBERT,encoder,0.34939847028229715,0.0,4,
mm_0097032,PubMedBERT,encoder,0.34939847028229715,0.0,4,
mm_0097356,BERT-base,encoder,0.6309297535714575,0.0,2,
mm_0097356,BioBERT,encoder,-0.0,0.0,2,
mm_0097356,PubMedBERT,encoder,-0.0,0.0,2,
mm_0098125,BERT-base,encoder,-0.0,0.0,2,
mm_0098125,BioBERT,encoder,-0.0,0.0,2,
mm_0098125,PubMedBERT,encoder,-0.0,0.0,2,
mm_0098216,BERT-base,encoder,-0.0,0.0,2,
mm_0098216,BioBERT,encoder,-0.0,0.0,2,
mm_0098216,PubMedBERT,encoder,-0.0,0.0,2,
mm_0098533,BERT-base,encoder,-0.0,0.0,2,
mm_0098533,BioBERT,encoder,-0.0,0.0,2,
mm_0098533,PubMedBERT,encoder,-0.0,0.0,2,
mm_0098594,BERT-base,encoder,-0.0,0.0,8,
mm_0098594,BioBERT,encoder,-0.0,0.0,8,
mm_0098594,PubMedBERT,encoder,0.2559297535714574,0.0,8,
mm_0098597,BERT-base,encoder,-0.0,0.0,7,
mm_0098597,BioBERT,encoder,-0.0,0.0,7,
mm_0098597,PubMedBERT,encoder,0.287706856188877,0.0,7,
mm_0098599,BERT-base,encoder,-0.0,0.0,6,
mm_0098599,BioBERT,encoder,-0.0,0.0,6,
mm_0098599,PubMedBERT,encoder,0.3271035759815648,0.0,6,
mm_0098903,BERT-base,encoder,-0.0,0.0,4,
mm_0098903,BioBERT,encoder,-0.0,0.0,4,
mm_0098903,PubMedBERT,encoder,-0.0,0.0,4,
mm_0099490,BERT-base,encoder,-0.0,0.0,4,
mm_0099490,BioBERT,encoder,-0.0,0.0,4,
mm_0099490,PubMedBERT,encoder,-0.0,0.0,4,
mm_0100360,BERT-base,encoder,0.5645750340535796,0.0,6,
mm_0100360,BioBERT,encoder,-0.0,0.0,6,
mm_0100360,PubMedBERT,encoder,-0.0,0.0,6,
mm_0101352,BERT-base,encoder,0.5197589750988045,0.0,6,
mm_0101352,BioBERT,encoder,0.23154265837250496,0.0,6,
mm_0101352,PubMedBERT,encoder,-0.0,0.0,6,
mm_0101708,BERT-base,encoder,0.34939847028229715,0.0,4,
mm_0101708,BioBERT,encoder,-0.0,0.0,4,
mm_0101708,PubMedBERT,encoder,-0.0,0.0,4,
mm_0101737,BERT-base,encoder,-0.0,0.0,4,
mm_0101737,BioBERT,encoder,-0.0,0.0,4,
mm_0101737,PubMedBERT,encoder,-0.0,0.0,4,
mm_0102157,BERT-base,encoder,-0.0,0.0,6,
mm_0102157,BioBERT,encoder,0.3271035759815648,0.0,6,
mm_0102157,PubMedBERT,encoder,0.5197589750988045,0.0,6,
mm_0102242,BERT-base,encoder,-0.0,0.0,6,
mm_0102242,BioBERT,encoder,-0.0,0.0,6,
mm_0102242,PubMedBERT,encoder,-0.0,0.0,6,
mm_0102605,BERT-base,encoder,0.27927991012866066,0.0,5,
mm_0102605,BioBERT,encoder,-0.0,0.0,5,
mm_0102605,PubMedBERT,encoder,-0.0,0.0,5,
mm_0102700,BERT-base,encoder,0.43067655807339306,0.0,4,
